customer_id,age,gender,city,state,city_tier,occupation,monthly_income,cricket_interest_score,favorite_ipl_team,favorite_player,,preferred_streaming_platform,fantasy_cricket_user,sports_equipment_spending_per_month,preferred_shopping_platform,cricket_search_frequency_per_month,device_type,digital_engagement_score,likely_to_buy_cricket_kit
CUST0580,47,Male,Chandigarh,Punjab,Tier 2,Coach,15000,9.31,Lucknow Super Giants,AB de Villiers,6,TV,No,2407,Brand Website,40,Mobile,59.04,Yes
CUST0581,43,Male,Bengaluru,Karnataka,Tier 1,Working Professional,15000,8.05,Gujarat Titans,Rohit Sharma,4,TV,Yes,1006,Flipkart,31,Mobile,72.5,Yes
CUST0582,27,Male,Mumbai,Maharashtra,Tier 1,Working Professional,67648,9.33,Mumbai Indians,Rohit Sharma,7,YouTube Highlights,Yes,779,Amazon,47,Smart TV,93.3,Yes
CUST0583,24,Female,Chennai,Tamil Nadu,Tier 1,Working Professional,52452,6.87,Sunrisers Hyderabad,,5,YouTube Highlights,No,1025,Flipkart,35,Mobile,70.66,No
CUST0584,44,Male,Chennai,Tamil Nadu,Tier 1,Business,69016,7.17,Lucknow Super Giants,Yuzvendra Chahal,4,TV,No,860,Amazon,27,Mobile,74.56,No
CUST0585,28,Female,Bengaluru,Karnataka,Tier 1,Working Professional,65224,4.99,Royal Challengers Bengaluru,Yuzvendra Chahal,3,JioHotstar,No,906,Amazon,19,Laptop,29.19,No
CUST0586,17,Female,Kolkata,West Bengal,Tier 1,Working Professional,70960,5.79,Chennai Super Kings,Jos Buttler,4,YouTube Highlights,No,425,Brand Website,22,Mobile,47.01,No
CUST0587,30,Male,Vadodara,Gujarat,Tier 2,Working Professional,58975,7.03,Delhi Capitals,Hardik Pandya,3,JioHotstar,Yes,1179,Amazon,34,Laptop,48.91,No
CUST0588,28,Male,Delhi,Delhi,Tier 1,Business,26710,7.64,Royal Challengers Bengaluru,Jasprit Bumrah,6,JioHotstar,No,1264,Flipkart,36,Mobile,46.29,No
CUST0589,14,Male,Mumbai,Maharashtra,Tier 1,Working Professional,62286,8.91,Royal Challengers Bengaluru,KL Rahul,4,TV,Yes,979,Amazon,36,Laptop,75.16,Yes
CUST0590,20,Female,Raipur,Chhattisgarh,Tier 3,Student,10587,8.35,Mumbai Indians,AB de Villiers,7,JioHotstar,Yes,877,Local Store,44,Laptop,71.55,Yes
CUST0591,52,Male,Chennai,Tamil Nadu,Tier 1,Coach,51921,9.34,Punjab Kings,Yuzvendra Chahal,6,JioHotstar,Yes,3527,Flipkart,34,Smart TV,66.02,Yes
CUST0592,42,Female,Varanasi,Uttar Pradesh,Tier 3,Business,74170,9.35,Mumbai Indians,Shubman Gill,5,YouTube Highlights,No,2147,Flipkart,32,Laptop,69.52,No
CUST0593,50,Male,Hyderabad,Telangana,Tier 1,Working Professional,78945,7.05,Rajasthan Royals,Pat Cummins,3,TV,Yes,1383,Flipkart,33,Mobile,44.96,No
CUST0594,17,Male,Ahmedabad,Gujarat,Tier 1,Coach,15000,5.94,Chennai Super Kings,Jos Buttler,4,YouTube Highlights,Yes,2273,Local Store,34,Mobile,67.5,No
CUST0595,17,Male,Varanasi,Uttar Pradesh,Tier 3,Student,6713,8.15,Punjab Kings,AB de Villiers,5,JioHotstar,No,2188,Amazon,27,Smart TV,62.12,No
CUST0596,19,Female,Mumbai,Maharashtra,Tier 1,Working Professional,41753,7.75,Chennai Super Kings,KL Rahul,6,JioHotstar,Yes,825,Amazon,32,Mobile,45.86,Yes
CUST0597,34,Male,Ahmedabad,Gujarat,Tier 1,Business,35270,9.01,Punjab Kings,Rohit Sharma,6,TV,Yes,1978,Local Store,42,Laptop,,No
CUST0598,15,Female,Chennai,Tamil Nadu,Tier 1,Student,10060,6.08,Mumbai Indians,Yuzvendra Chahal,2,YouTube Highlights,No,773,Local Store,28,Laptop,55.94,Yes
CUST0599,41,Male,Ahmedabad,Gujarat,Tier 1,Working Professional,58032,5.77,Kolkata Knight Riders,Virat Kohli,4,JioHotstar,No,596,Amazon,22,Mobile,39.03,No
CUST0600,51,Male,Bhopal,Madhya Pradesh,Tier 2,Working Professional,25793,9.45,Kolkata Knight Riders,Hardik Pandya,7,TV,No,1362,Flipkart,39,Laptop,75.67,No
CUST0601,35,Female,Pune,Maharashtra,Tier 1,Working Professional,60798,,Sunrisers Hyderabad,Shubman Gill,5,TV,No,924,Local Store,20,Smart TV,70.26,No
CUST0602,16,Female,Dehradun,Uttarakhand,Tier 3,Student,9745,8.77,Gujarat Titans,Jos Buttler,7,JioHotstar,Yes,398,Flipkart,37,Mobile,88.07,No
CUST0603,33,Male,Agra,Uttar Pradesh,Tier 3,Student,11216,8.45,Gujarat Titans,Jos Buttler,7,TV,No,1213,Brand Website,25,Smart TV,56.4,No
CUST0604,38,Male,Jaipur,Rajasthan,Tier 2,Coach,58097,8.75,Chennai Super Kings,Shubman Gill,6,JioHotstar,No,1072,Local Store,32,Smart TV,46.89,No
CUST0605,40,Male,Mumbai,Maharashtra,Tier 1,Business,63816,9.62,Rajasthan Royals,Jos Buttler,7,TV,Yes,2124,Brand Website,53,Mobile,94.18,No
CUST0606,19,Male,Varanasi,Uttar Pradesh,Tier 3,Student,0,5.99,Lucknow Super Giants,Ravindra Jadeja,3,YouTube Highlights,No,775,Amazon,18,Laptop,47.41,No
CUST0607,50,Female,Indore,Madhya Pradesh,Tier 2,Coach,36350,5.11,Royal Challengers Bengaluru,AB de Villiers,2,TV,No,1204,Flipkart,16,Laptop,23.96,No
CUST0608,32,Female,Meerut,Uttar Pradesh,Tier 3,Business,40488,8.15,Punjab Kings,AB de Villiers,5,TV,Yes,858,Brand Website,37,Mobile,,Yes
CUST0609,13,Male,Kochi,Kerala,Tier 2,Student,6227,8.03,Delhi Capitals,Jos Buttler,3,JioHotstar,Yes,1384,Amazon,41,Mobile,80.01,No
CUST0610,47,Male,Bengaluru,Karnataka,Tier 1,Athlete,31828,8.93,Kolkata Knight Riders,KL Rahul,7,YouTube Highlights,No,3105,Flipkart,37,Smart TV,66.25,Yes
CUST0611,43,Male,Mumbai,Maharashtra,Tier 1,Business,82163,7.21,Sunrisers Hyderabad,Rishabh Pant,2,JioHotstar,No,379,Amazon,26,Laptop,64.14,Yes
CUST0612,13,Male,Kolkata,West Bengal,Tier 1,Athlete,22595,8.87,Sunrisers Hyderabad,David Warner,6,JioHotstar,Yes,2605,Amazon,39,Smart TV,81.52,No
CUST0613,27,Male,Hyderabad,Telangana,Tier 1,Athlete,30450,7.45,Chennai Super Kings,Virat Kohli,6,TV,Yes,1121,Local Store,37,Smart TV,97.05,Yes
CUST0614,23,Female,Jodhpur,Rajasthan,Tier 3,Working Professional,30353,,Sunrisers Hyderabad,Suryakumar Yadav,4,JioHotstar,Yes,532,Brand Website,39,Smart TV,46.44,No
CUST0615,17,Female,Ahmedabad,Gujarat,Tier 1,Student,3030,7.94,Sunrisers Hyderabad,Shubman Gill,6,TV,No,283,Amazon,33,Smart TV,62.71,No
CUST0616,55,Male,Chennai,Tamil Nadu,Tier 1,Business,83308,8.13,Gujarat Titans,Yuzvendra Chahal,5,YouTube Highlights,No,427,Flipkart,41,Mobile,63.27,No
CUST0617,15,Female,Ahmedabad,Gujarat,Tier 1,Coach,36378,6.6,Sunrisers Hyderabad,Pat Cummins,3,JioHotstar,Yes,249,Amazon,32,Smart TV,73.69,No
CUST0618,30,Female,Pune,Maharashtra,Tier 1,Business,44117,6.68,Kolkata Knight Riders,Jos Buttler,2,JioHotstar,Yes,1039,Local Store,23,Mobile,35.69,Yes
CUST0619,36,Female,Dehradun,Uttarakhand,Tier 3,Athlete,32939,4.32,Lucknow Super Giants,MS Dhoni,2,TV,No,1492,Local Store,20,Laptop,49.37,No
CUST0620,43,Female,Delhi,Delhi,Tier 1,Working Professional,19132,5.51,Chennai Super Kings,MS Dhoni,5,TV,No,1303,Amazon,23,Smart TV,38.15,No
CUST0621,17,Female,Chennai,Tamil Nadu,Tier 1,Business,91915,8.12,Rajasthan Royals,Jasprit Bumrah,5,TV,No,2111,Brand Website,35,Mobile,,No
CUST0622,53,Female,Kolkata,West Bengal,Tier 1,Athlete,31643,9.28,Sunrisers Hyderabad,Pat Cummins,6,TV,No,4300,Amazon,35,Laptop,71.76,No
CUST0623,19,Female,Ahmedabad,Gujarat,Tier 1,Working Professional,60175,7.89,Kolkata Knight Riders,Rishabh Pant,5,YouTube Highlights,Yes,370,Amazon,30,Laptop,80.85,Yes
CUST0624,53,Male,Nagpur,Maharashtra,Tier 2,Athlete,21732,9.18,Rajasthan Royals,KL Rahul,7,TV,No,2153,Local Store,51,Smart TV,54.32,No
CUST0625,23,Female,Kolkata,West Bengal,Tier 1,Working Professional,40308,9.4,Kolkata Knight Riders,Jos Buttler,4,JioHotstar,No,965,Amazon,36,Laptop,89.62,No
CUST0626,35,Male,Bengaluru,Karnataka,Tier 1,Working Professional,34236,9.45,Sunrisers Hyderabad,KL Rahul,5,JioHotstar,No,1021,Local Store,34,Mobile,70.28,No
CUST0627,33,Female,Mysuru,Karnataka,Tier 3,Coach,24600,9.64,Rajasthan Royals,Pat Cummins,7,YouTube Highlights,No,3003,Amazon,33,Smart TV,50.96,Yes
CUST0628,32,Male,Mysuru,Karnataka,Tier 3,Working Professional,24243,3.74,Chennai Super Kings,Hardik Pandya,0,JioHotstar,Yes,482,Flipkart,18,Mobile,39.33,No
CUST0629,25,Male,Visakhapatnam,Andhra Pradesh,Tier 2,Working Professional,53207,9.26,Sunrisers Hyderabad,Jasprit Bumrah,7,JioHotstar,Yes,1,Amazon,43,Laptop,96.74,No
CUST0630,13,Male,Lucknow,Uttar Pradesh,Tier 2,Business,59150,6.02,Royal Challengers Bengaluru,Shubman Gill,4,TV,Yes,0,Flipkart,37,Mobile,44.13,Yes
CUST0631,27,Male,Agra,Uttar Pradesh,Tier 3,Working Professional,28848,8.26,Gujarat Titans,David Warner,4,JioHotstar,No,1778,Flipkart,34,Mobile,53.83,No
CUST0632,35,Female,Varanasi,Uttar Pradesh,Tier 3,Athlete,40834,8.27,Royal Challengers Bengaluru,Virat Kohli,6,YouTube Highlights,No,2562,Amazon,24,Mobile,49.28,Yes
CUST0633,32,Male,Raipur,Chhattisgarh,Tier 3,Working Professional,30131,8.28,Gujarat Titans,Rohit Sharma,4,YouTube Highlights,Yes,1163,Amazon,35,Mobile,92.88,No
CUST0634,37,Male,Surat,Gujarat,Tier 2,Working Professional,43340,9.62,Punjab Kings,Ravindra Jadeja,5,JioHotstar,No,1888,Amazon,38,Smart TV,51.9,Yes
CUST0635,42,Female,Indore,Madhya Pradesh,Tier 2,Business,83314,9.58,Delhi Capitals,Rohit Sharma,4,TV,No,1514,Flipkart,35,Mobile,74.09,No
CUST0636,36,Male,Varanasi,Uttar Pradesh,Tier 3,Business,31557,6.68,Chennai Super Kings,Pat Cummins,3,YouTube Highlights,No,1845,Local Store,26,Mobile,33.0,No
CUST0637,30,Male,Pune,Maharashtra,Tier 1,Working Professional,64948,7.8,Lucknow Super Giants,Hardik Pandya,4,JioHotstar,Yes,1119,Amazon,34,Mobile,56.95,Yes
CUST0638,38,Male,Ranchi,Jharkhand,Tier 3,Working Professional,29176,8.02,Chennai Super Kings,Shubman Gill,4,JioHotstar,No,1984,Brand Website,42,Laptop,60.07,Yes
CUST0639,27,Female,Hyderabad,Telangana,Tier 1,Business,95957,8.26,Delhi Capitals,Suryakumar Yadav,5,JioHotstar,Yes,1704,Amazon,31,Mobile,74.89,No
CUST0640,47,Female,Vadodara,Gujarat,Tier 2,Business,30312,9.41,Royal Challengers Bengaluru,KL Rahul,5,TV,Yes,1055,Amazon,37,Mobile,66.39,Yes
CUST0641,47,Female,Indore,Madhya Pradesh,Tier 2,Business,25551,5.44,Rajasthan Royals,Jos Buttler,2,TV,No,1174,Flipkart,20,Laptop,26.3,Yes
CUST0642,36,Female,Delhi,Delhi,Tier 1,Coach,48393,8.67,Rajasthan Royals,David Warner,6,JioHotstar,Yes,3016,Amazon,52,Laptop,71.94,No
CUST0643,24,Male,Jaipur,Rajasthan,Tier 2,Coach,43338,9.58,Rajasthan Royals,Pat Cummins,6,TV,Yes,2041,Flipkart,40,Mobile,79.57,No
CUST0644,20,Male,Agra,Uttar Pradesh,Tier 3,Working Professional,44489,9.62,Gujarat Titans,Jos Buttler,7,YouTube Highlights,Yes,1914,Local Store,48,Smart TV,90.52,No
CUST0645,28,Male,Chennai,Tamil Nadu,Tier 1,Working Professional,49146,7.72,Punjab Kings,AB de Villiers,7,JioHotstar,Yes,1557,Amazon,29,Mobile,75.55,Yes
CUST0646,25,Female,Meerut,Uttar Pradesh,Tier 3,Working Professional,31277,5.95,Sunrisers Hyderabad,KL Rahul,7,JioHotstar,Yes,1106,Local Store,29,Mobile,59.87,No
CUST0647,32,Female,Dehradun,Uttarakhand,Tier 3,Athlete,24104,8.66,Mumbai Indians,Jasprit Bumrah,7,TV,Yes,2243,Amazon,42,Mobile,,Yes
CUST0648,35,Male,Bengaluru,Karnataka,Tier 1,Working Professional,57331,9.25,Sunrisers Hyderabad,Virat Kohli,4,TV,Yes,2129,Amazon,49,Mobile,81.95,Yes
CUST0649,30,Male,Coimbatore,Tamil Nadu,Tier 2,Working Professional,24437,6.62,Punjab Kings,Jos Buttler,4,JioHotstar,No,1151,Local Store,27,Mobile,53.37,Yes
CUST0650,30,Female,Chennai,Tamil Nadu,Tier 1,Coach,43165,6.35,Delhi Capitals,MS Dhoni,4,TV,No,1357,Local Store,22,Laptop,54.76,Yes
CUST0651,32,Female,Mysuru,Karnataka,Tier 3,Working Professional,32283,3.9,Chennai Super Kings,David Warner,1,JioHotstar,Yes,381,Flipkart,25,Laptop,23.76,Yes
CUST0652,36,Female,Bhopal,Madhya Pradesh,Tier 2,Working Professional,45439,8.79,Chennai Super Kings,David Warner,6,TV,No,1137,Local Store,34,Mobile,63.01,Yes
CUST0653,32,Male,Coimbatore,Tamil Nadu,Tier 2,Business,55123,5.18,Chennai Super Kings,Jos Buttler,5,TV,No,521,Amazon,19,Smart TV,36.58,No
CUST0654,36,Male,Bengaluru,Karnataka,Tier 1,Business,155397,8.59,Lucknow Super Giants,Hardik Pandya,7,JioHotstar,Yes,994,Flipkart,39,Mobile,83.69,No
CUST0655,28,Male,Bhopal,Madhya Pradesh,Tier 2,Working Professional,15000,,Punjab Kings,KL Rahul,4,TV,No,951,Amazon,22,Smart TV,64.85,Yes
CUST0656,13,Male,Delhi,Delhi,Tier 1,Student,10595,8.24,Delhi Capitals,Rishabh Pant,6,JioHotstar,Yes,1457,Amazon,37,Mobile,67.5,No
CUST0657,21,Male,Kochi,Kerala,Tier 2,Working Professional,19888,7.53,Kolkata Knight Riders,Pat Cummins,6,TV,Yes,535,Amazon,26,Mobile,60.07,No
CUST0658,43,Female,Ranchi,Jharkhand,Tier 3,Business,67377,6.88,Chennai Super Kings,MS Dhoni,4,TV,No,486,Flipkart,29,Laptop,45.53,No
CUST0659,18,Male,Kochi,Kerala,Tier 2,Coach,78575,5.26,Punjab Kings,Rishabh Pant,3,JioHotstar,No,1119,Flipkart,20,Mobile,54.98,No
CUST0660,32,Male,Guwahati,Assam,Tier 3,Student,7565,5.87,Lucknow Super Giants,Virat Kohli,5,TV,No,501,Local Store,20,Mobile,50.67,No
CUST0661,29,Female,Pune,Maharashtra,Tier 1,Working Professional,25366,6.45,Delhi Capitals,Hardik Pandya,4,JioHotstar,Yes,396,Amazon,35,Laptop,46.51,No
CUST0662,13,Male,Chennai,Tamil Nadu,Tier 1,Student,3888,7.13,Delhi Capitals,Suryakumar Yadav,4,JioHotstar,Yes,1124,Flipkart,33,Mobile,62.31,No
CUST0663,31,Female,Chennai,Tamil Nadu,Tier 1,Coach,37442,8.99,Kolkata Knight Riders,Suryakumar Yadav,4,TV,Yes,4230,Flipkart,41,Smart TV,72.3,Yes
CUST0664,42,Male,Guwahati,Assam,Tier 3,Working Professional,15000,5.06,Mumbai Indians,Pat Cummins,1,YouTube Highlights,No,878,Amazon,24,Smart TV,29.1,Yes
CUST0665,14,Female,Meerut,Uttar Pradesh,Tier 3,Working Professional,24165,8.67,Rajasthan Royals,Pat Cummins,7,TV,Yes,1712,Local Store,34,Mobile,89.36,Yes
CUST0666,37,Female,Ahmedabad,Gujarat,Tier 1,Working Professional,37439,6.33,Rajasthan Royals,Jasprit Bumrah,2,TV,Yes,1331,Flipkart,27,Laptop,54.73,No
CUST0667,29,Male,Kolkata,West Bengal,Tier 1,Working Professional,25243,6.76,Royal Challengers Bengaluru,AB de Villiers,3,TV,Yes,856,Amazon,26,Mobile,64.76,Yes
CUST0668,37,Male,Jaipur,Rajasthan,Tier 2,Business,36278,7.07,Rajasthan Royals,Shubman Gill,4,YouTube Highlights,Yes,1119,Local Store,33,Laptop,65.18,Yes
CUST0669,35,Male,Mumbai,Maharashtra,Tier 1,Coach,40819,8.28,Chennai Super Kings,Suryakumar Yadav,6,TV,No,4860,Local Store,29,Mobile,65.18,Yes
CUST0670,46,Male,Mumbai,Maharashtra,Tier 1,Business,73580,6.32,Delhi Capitals,Pat Cummins,5,JioHotstar,No,1334,Amazon,22,Laptop,,Yes
CUST0671,36,Male,Pune,Maharashtra,Tier 1,Working Professional,49742,6.52,Delhi Capitals,Hardik Pandya,6,TV,No,1154,Flipkart,31,Laptop,46.1,No
CUST0672,24,Female,Delhi,Delhi,Tier 1,Business,57385,8.16,Chennai Super Kings,Jasprit Bumrah,6,YouTube Highlights,No,1776,Local Store,22,Laptop,79.9,Yes
CUST0673,38,Male,Bhopal,Madhya Pradesh,Tier 2,Business,80668,6.87,Delhi Capitals,Jasprit Bumrah,6,JioHotstar,No,1315,Flipkart,22,Mobile,46.57,Yes
CUST0674,32,Female,Varanasi,Uttar Pradesh,Tier 3,Working Professional,40984,8.39,Rajasthan Royals,Rishabh Pant,5,TV,No,1915,Flipkart,31,Mobile,44.6,No
CUST0675,41,Female,Pune,Maharashtra,Tier 1,Working Professional,57290,4.05,Sunrisers Hyderabad,Shubman Gill,1,YouTube Highlights,No,650,Flipkart,15,Laptop,33.55,Yes
CUST0676,43,Male,Coimbatore,Tamil Nadu,Tier 2,Business,48215,7.8,Kolkata Knight Riders,Shubman Gill,4,TV,Yes,1116,Flipkart,35,Laptop,58.95,No
CUST0677,52,Male,Jodhpur,Rajasthan,Tier 3,Business,55573,9.24,Royal Challengers Bengaluru,Yuzvendra Chahal,5,YouTube Highlights,Yes,2544,Flipkart,46,Smart TV,70.55,No
CUST0678,24,Male,Mysuru,Karnataka,Tier 3,Working Professional,25121,9.71,Kolkata Knight Riders,Virat Kohli,7,JioHotstar,No,2111,Local Store,36,Mobile,79.8,No
CUST0679,32,Male,Coimbatore,Tamil Nadu,Tier 2,Athlete,13301,9.14,Royal Challengers Bengaluru,Virat Kohli,5,JioHotstar,Yes,3086,Amazon,38,Mobile,73.94,No
CUST0680,37,Male,Bhopal,Madhya Pradesh,Tier 2,Business,63387,5.95,Punjab Kings,Rishabh Pant,5,TV,No,918,Amazon,34,Mobile,27.27,No
CUST0681,41,Male,Tiruchirappalli,Tamil Nadu,Tier 3,Business,20000,6.88,Delhi Capitals,Yuzvendra Chahal,5,TV,No,631,Amazon,36,Smart TV,57.89,Yes
CUST0682,21,Female,Jaipur,Rajasthan,Tier 2,Student,5227,9.17,Royal Challengers Bengaluru,AB de Villiers,6,TV,No,927,Local Store,34,Laptop,74.23,No
CUST0683,39,Male,Mysuru,Karnataka,Tier 3,Working Professional,31021,8.26,Chennai Super Kings,MS Dhoni,6,TV,Yes,1261,Local Store,40,Mobile,57.3,Yes
CUST0684,36,Female,Chennai,Tamil Nadu,Tier 1,Business,76892,4.19,Mumbai Indians,Hardik Pandya,3,YouTube Highlights,No,570,Flipkart,11,Laptop,29.11,No
CUST0685,30,Male,Kolkata,West Bengal,Tier 1,Coach,53585,4.84,Gujarat Titans,Hardik Pandya,2,JioHotstar,Yes,1326,Amazon,19,Mobile,24.62,No
CUST0686,25,Male,Jaipur,Rajasthan,Tier 2,Working Professional,35698,8.16,Rajasthan Royals,Rishabh Pant,6,YouTube Highlights,Yes,1482,Amazon,28,Mobile,66.84,No
CUST0687,33,Female,Varanasi,Uttar Pradesh,Tier 3,Business,24411,8.08,Royal Challengers Bengaluru,Suryakumar Yadav,5,TV,Yes,1228,Local Store,40,Smart TV,71.59,Yes
CUST0688,26,Female,Surat,Gujarat,Tier 2,Business,52156,7.57,Rajasthan Royals,Hardik Pandya,3,TV,Yes,1587,Amazon,31,Mobile,60.23,No
CUST0689,20,Female,Lucknow,Uttar Pradesh,Tier 2,Student,9971,9.01,Sunrisers Hyderabad,Jasprit Bumrah,7,JioHotstar,Yes,1269,Amazon,39,Mobile,70.8,Yes
CUST0690,39,Female,Tiruchirappalli,Tamil Nadu,Tier 3,Business,34510,8.07,Royal Challengers Bengaluru,MS Dhoni,3,TV,No,1508,Flipkart,37,Mobile,47.39,No
CUST0691,44,Male,Patna,Bihar,Tier 2,Business,53177,9.05,Rajasthan Royals,Suryakumar Yadav,5,YouTube Highlights,No,579,Brand Website,36,Mobile,77.42,No
CUST0692,32,Male,Delhi,Delhi,Tier 1,Working Professional,51236,8.81,Royal Challengers Bengaluru,Ravindra Jadeja,4,JioHotstar,Yes,1523,Amazon,45,Laptop,87.49,Yes
CUST0693,13,Male,Delhi,Delhi,Tier 1,Athlete,14065,6.05,Rajasthan Royals,David Warner,2,JioHotstar,Yes,893,Amazon,38,Mobile,57.19,No
CUST0694,54,Male,Coimbatore,Tamil Nadu,Tier 2,Working Professional,47241,7.93,Kolkata Knight Riders,Jasprit Bumrah,4,YouTube Highlights,No,1867,Local Store,39,Mobile,64.33,No
CUST0695,25,Male,Pune,Maharashtra,Tier 1,Working Professional,64735,9.97,Royal Challengers Bengaluru,MS Dhoni,7,JioHotstar,Yes,2031,Amazon,36,Smart TV,86.82,Yes
CUST0696,13,Male,Pune,Maharashtra,Tier 1,Student,11501,8.65,Delhi Capitals,Rohit Sharma,6,YouTube Highlights,Yes,1536,Flipkart,47,Mobile,92.1,No
CUST0697,14,Male,Raipur,Chhattisgarh,Tier 3,Business,47740,9.04,Lucknow Super Giants,Hardik Pandya,7,TV,Yes,1069,Local Store,38,Mobile,65.24,No
CUST0698,29,Male,Ahmedabad,Gujarat,Tier 1,Coach,18023,6.01,Sunrisers Hyderabad,AB de Villiers,2,TV,Yes,1213,Flipkart,30,Mobile,61.89,No
CUST0699,43,Male,Chandigarh,Punjab,Tier 2,Working Professional,26778,7.99,Kolkata Knight Riders,Jos Buttler,3,TV,No,1131,Flipkart,32,Mobile,72.56,Yes
CUST0700,33,Male,Hyderabad,Telangana,Tier 1,Student,7277,5.48,Delhi Capitals,Suryakumar Yadav,3,JioHotstar,No,1054,Flipkart,29,Smart TV,44.43,No
CUST0701,41,Female,Bengaluru,Karnataka,Tier 1,Business,43380,5.07,Punjab Kings,Rohit Sharma,2,JioHotstar,No,340,Flipkart,21,Mobile,31.98,No
CUST0702,30,Female,Meerut,Uttar Pradesh,Tier 3,Coach,30531,7.03,Chennai Super Kings,MS Dhoni,6,TV,No,2196,Flipkart,35,Mobile,46.61,No
CUST0703,33,Male,Kolkata,West Bengal,Tier 1,Athlete,10589,9.2,Kolkata Knight Riders,Hardik Pandya,7,TV,No,3203,Amazon,29,Smart TV,77.62,No
CUST0704,19,Female,Surat,Gujarat,Tier 2,Student,0,7.78,Punjab Kings,David Warner,4,JioHotstar,Yes,1254,Local Store,32,Mobile,67.49,No
CUST0705,52,Female,Jaipur,Rajasthan,Tier 2,Working Professional,51016,9.3,Punjab Kings,AB de Villiers,7,YouTube Highlights,No,1394,Flipkart,40,Mobile,66.46,No
CUST0706,30,Male,Jaipur,Rajasthan,Tier 2,Athlete,43462,6.51,Lucknow Super Giants,Shubman Gill,1,TV,Yes,2103,Brand Website,32,Mobile,51.18,No
CUST0707,25,Female,Visakhapatnam,Andhra Pradesh,Tier 2,Working Professional,26917,6.99,Rajasthan Royals,AB de Villiers,6,YouTube Highlights,No,1146,Local Store,22,Mobile,,Yes
CUST0708,13,Female,Delhi,Delhi,Tier 1,Working Professional,42675,8.36,Mumbai Indians,Jos Buttler,4,YouTube Highlights,No,1056,Flipkart,35,Laptop,58.4,Yes
CUST0709,15,Female,Vadodara,Gujarat,Tier 2,Business,52454,7.89,Mumbai Indians,KL Rahul,7,JioHotstar,Yes,1466,Amazon,30,Smart TV,53.81,No
CUST0710,36,Male,Bengaluru,Karnataka,Tier 1,Working Professional,49639,8.15,Sunrisers Hyderabad,AB de Villiers,4,YouTube Highlights,No,1387,Amazon,29,Laptop,83.22,Yes
CUST0711,51,Female,Hyderabad,Telangana,Tier 1,Business,103573,6.9,Sunrisers Hyderabad,David Warner,5,JioHotstar,Yes,920,Brand Website,35,Laptop,58.24,No
CUST0712,30,Male,Dehradun,Uttarakhand,Tier 3,Working Professional,15000,8.35,Royal Challengers Bengaluru,Suryakumar Yadav,6,YouTube Highlights,No,1604,Amazon,34,Mobile,51.79,Yes
CUST0713,34,Male,Hyderabad,Telangana,Tier 1,Working Professional,57372,6.26,Chennai Super Kings,Jos Buttler,5,JioHotstar,No,347,Amazon,25,Mobile,56.59,Yes
CUST0714,17,Female,Vadodara,Gujarat,Tier 2,Athlete,29121,8.2,Delhi Capitals,Rohit Sharma,5,YouTube Highlights,Yes,2601,Local Store,35,Smart TV,59.15,Yes
CUST0715,27,Male,Vadodara,Gujarat,Tier 2,Athlete,21658,5.95,Rajasthan Royals,Ravindra Jadeja,3,YouTube Highlights,No,2338,Local Store,24,Laptop,32.93,No
CUST0716,34,Male,Mumbai,Maharashtra,Tier 1,Coach,36183,7.0,Delhi Capitals,Ravindra Jadeja,6,TV,Yes,1976,Local Store,21,Smart TV,49.0,No
CUST0717,18,Male,Chennai,Tamil Nadu,Tier 1,Student,11649,2.91,Punjab Kings,Jasprit Bumrah,1,JioHotstar,Yes,564,Amazon,17,Laptop,39.78,No
CUST0718,40,Male,Kolkata,West Bengal,Tier 1,Business,77662,4.63,Gujarat Titans,Hardik Pandya,4,JioHotstar,Yes,671,Flipkart,32,Smart TV,55.01,No
CUST0719,41,Female,Hyderabad,Telangana,Tier 1,Working Professional,37444,9.04,Mumbai Indians,David Warner,7,JioHotstar,No,1493,Amazon,32,Mobile,54.11,No
CUST0720,35,Male,Mumbai,Maharashtra,Tier 1,Athlete,16047,8.58,Delhi Capitals,Rohit Sharma,6,TV,No,2915,Local Store,48,Smart TV,57.78,Yes
CUST0721,49,Female,Bhopal,Madhya Pradesh,Tier 2,Working Professional,38569,9.57,Punjab Kings,Shubman Gill,4,TV,Yes,1814,Flipkart,41,Mobile,75.04,Yes
CUST0722,19,Female,Dehradun,Uttarakhand,Tier 3,Student,6514,7.45,Kolkata Knight Riders,Virat Kohli,4,JioHotstar,No,1280,Brand Website,20,Smart TV,33.3,No
CUST0723,45,Female,Raipur,Chhattisgarh,Tier 3,Coach,46194,7.78,Mumbai Indians,KL Rahul,5,JioHotstar,No,3931,Amazon,43,Mobile,57.36,Yes
CUST0724,34,Female,Dehradun,Uttarakhand,Tier 3,Working Professional,15000,9.14,Royal Challengers Bengaluru,Jasprit Bumrah,3,TV,No,730,Local Store,31,Smart TV,72.2,Yes
CUST0725,33,Male,Bhopal,Madhya Pradesh,Tier 2,Working Professional,37415,6.91,Sunrisers Hyderabad,Hardik Pandya,4,TV,Yes,404,Local Store,36,Mobile,50.15,No
CUST0726,35,Female,Ahmedabad,Gujarat,Tier 1,Working Professional,66656,5.46,Mumbai Indians,Pat Cummins,4,YouTube Highlights,Yes,620,Amazon,25,Mobile,66.21,Yes
